"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-03 21","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-03 20","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-03 13","11-03 22","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-12 02","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"11096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","3","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","1","","","","","","",""
"11097","","","","","","","2","7","","","","","","","","","2","","","","","","","1","","2","","","","","1","","","","","","","","","","10","","","","1","","1","","","","","","","","","","","","","","1","","","","","","","2","","","","","","2","","","","","1","","","","","","","16","","","6","","","","","","","","","1","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3","","","3","","1","","","4","","","1","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","1","","","","","","","",""
"11098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","2","","","","","","","","","","","","","","","",""
"11107","4","","","","","","1","","","","1","8","","","","","","","1","","","","","","","1","","","","","","","","","2","","","18","","","1","","3","","","","","","","4","","","","","","2","2","2","","","","","3","","","","1","","","","","","","","1","3","","","","","","","","","","","","","","4","","","","","","2","","","1","","","","","","1","","","","","","","","","1","","","","","2","","","1","","","","","","6","","6","","","","","","","","","5","","","","","","","","","","","","4","","","","","","","","","","","1","","4","","","","","","2","","","","1","","","","","1","1","","","1","","","1","","","","","","","1","","1","","","","",""
"11108","1","3","","2","1","","4","","3","","","2","","","","","3","2","1","10","","4","","1","","2","","1","2","1","","2","1","1","3","","7","","1","","1","2","","","3","","","","","1","","","","","","","2","1","1","","2","1","","","","","4","2","","","1","","2","","","2","2","","1","","1","","2","","","2","","","1","","2","","1","2","1","","","","1","1","","","4","","1","3","","","3","1","","1","4","","1","1","","1","2","1","2","3","1","","2","2","1","","3","1","","1","1","1","2","","2","","","","2","","1","1","","","","2","","","2","2","","1","4","","1","","","","1","2","","3","","","1","2","2","","","2","1","","","1","1","1","","","","","","3","","6","1","2","","","1","6","2","1","","1","2","1","4","1"
"11109","","","","","","3","","","","","","1","","27","","5","1","","","2","","","","","","1","","31","1","","","","","2","1","","4","5","","","","","","1","","","3","","","","2","","","","","","1","1","","","","","","","25","","6","","","","","","","","","","","","57","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","4","","1","","","","","10","","1","","","","","8","","1","","","","","1","2","","","","","","","","11","","","","","","","","","1","","","2","2","1","","","","","","1","","11","","","","9","","","1","","","","","","","","","","","19","","","","","","","","1","","","","","","","","","","","","",""
"11110","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11111","3","","","","","","","","","","","","","","","","","6","","","","1","","","","1","","","","","","1","","","","","","","","","","","","","4","","","","","","","","","","","","3","","","","","","5","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","2","","","1","","","1","","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","3","","1","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"11112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1"
"11113","","","","","","","7","1","2","","","1","","","1","","","","1","","","","","","","13","","","","4","","","","","","","","1","","","6","","","","","","2","","","","","","","1","","","6","","","","","","","","","","","","2","","","","1","1","","","","","","","","","10","","","","","","","2","","","","2","2","","","","","","","","2","","","","","","","","","","","","","","","3","","","","2","","","2","","","2","","","","2","","","","","","","","","","","","","1","","","","","","2","","","","","","","","","","","","","","","","","","","","","5","","","","1","","","","","","1","","","","","","","","5","","","","","","","","","",""
"11118","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11121","1","","2","","","","","1","","1","","","7","","1","","1","","1","1","2","1","","1","","","1","2","","","","1","","","","","","","","","","1","","","","","5","3","1","","","","","","","","","","1","","","","3","1","","1","2","1","","1","","","2","","","","","","","","","","1","","","","1","","2","1","2","","","2","1","","1","","","1","","","3","","","","2","","4","","4","","1","2","","","2","2","2","5","1","","","","","","2","","","","","","","1","1","","1","","","1","4","2","1","1","","","4","","","","","","1","","","2","2","","2","","2","1","3","","","","","","","3","","3","","1","","1","","1","","3","1","3","2","","","","1","1","","1","","1","","1","1","3","","2","4","4"
"11122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"11123","","1","","","","","","3","1","","","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","4","","","","","","","","","","1","","","","","","1","2","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","3","","1","5","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","1","","","","","","","","","","","","1","","","",""
"11124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","2","","","","","1","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
